# Lambda phage dsDNA (48.5 kb)
# Buffer conditions: 500 mM NaCl, 10 mM Tris-HCl (pH 7.6)
# Bead diameter (um): 3.05
# Original file: 20130903-134627 050Mg 500NaCl #004-001
# Original file ID: C0FE0590-2B23-4112-B078-AA679FC5B3A8
Bead-to-bead distance (um),Force (pN)
23.275,68.395
23.294,68.531
23.307,68.492
23.316,68.72
23.315,68.48
23.322,68.931
23.335,68.793
23.336,68.584
23.353,68.498
23.371,68.591
23.37,68.719
23.387,68.583
23.39,68.36
23.402,68.324
23.411,68.324
23.406,68.623
23.415,68.582
23.428,68.636
23.43,68.274
23.443,68.744
23.449,68.237
23.462,68.557
23.466,68.485
23.476,68.154
23.484,68.429
23.497,68.57
23.502,68.458
23.509,68.393
23.522,68.654
23.524,68.741
23.537,68.717
23.537,68.742
23.537,68.452
23.553,68.596
23.555,68.329
23.555,68.409
23.556,68.971
23.565,68.705
23.578,68.449
23.596,68.524
23.601,68.445
23.612,68.512
23.611,68.42
23.63,68.572
23.63,68.602
23.641,68.472
23.647,68.743
23.646,68.641
23.645,68.579
23.655,68.515
23.671,68.662
23.683,68.805
23.683,68.71
23.703,68.673
23.703,68.623
